chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL124660,205165,CHEMBL1062783,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,12627,P16234,Platelet-derived growth factor receptor alpha,CHEMBL2007,Homo sapiens,2.4,nM,=,8.62,CHEMBL124660,P16234,"intogen,chembl,cancer_gene_census",false,true
CHEMBL4167360,2270391,CHEMBL4135754,1,LITERATURE,ACS Med Chem Lett,2.9057061E7,10.1021/acsmedchemlett.7b00342,104483,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic,CHEMBL2007625,Homo sapiens,316.0,nM,=,6.5,CHEMBL4167360,O75874,"uniprot_literature,eva,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL4099031,2238942,CHEMBL4001279,1,LITERATURE,J Med Chem,2.8004573E7,10.1021/acs.jmedchem.6b01055,104495,O00625,Pirin,CHEMBL2010627,Homo sapiens,18.2,nM,=,7.74,CHEMBL4099031,O00625,chemicalProbes,false,false
CHEMBL1231160,693510,CHEMBL4222565,1,LITERATURE,J Med Chem,2.9547696E7,10.1021/acs.jmedchem.7b01277,104508,Q8TBC4,NEDD8-activating enzyme E1 catalytic subunit,CHEMBL2016430,Homo sapiens,5.0,nM,=,8.3,CHEMBL1231160,Q8TBC4,"chemicalProbes,chembl",true,true
CHEMBL953,92412,CHEMBL3821389,1,LITERATURE,J Med Chem,2.7074629E7,10.1021/acs.jmedchem.5b01970,91,P21964,Catechol O-methyltransferase,CHEMBL2023,Homo sapiens,386.0,nM,=,6.41,CHEMBL953,P21964,"impc,chembl",false,true
CHEMBL406861,429946,CHEMBL3097977,1,LITERATURE,Bioorg Med Chem,2.4169316E7,10.1016/j.bmc.2013.10.004,104,P27338,Monoamine oxidase B,CHEMBL2039,Homo sapiens,4365.16,nM,=,5.36,CHEMBL406861,P27338,chemicalProbes,false,false
CHEMBL103667,167995,CHEMBL1051257,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100079,P07949,Tyrosine-protein kinase receptor RET,CHEMBL2041,Homo sapiens,240.0,nM,=,6.62,CHEMBL103667,P07949,chembl,false,true
CHEMBL555196,556320,CHEMBL2176058,1,LITERATURE,J Med Chem,2.3025805E7,10.1021/jm3011542,104570,P60842,Eukaryotic initiation factor 4A-I,CHEMBL2052028,Homo sapiens,0.8,nM,=,9.1,CHEMBL555196,P60842,chemicalProbes,false,false
CHEMBL25202,33589,CHEMBL873431,1,LITERATURE,J Med Chem,9435893.0,10.1021/jm9704309,57,P10276,Retinoic acid receptor alpha,CHEMBL2055,Homo sapiens,6.5,nM,=,8.19,CHEMBL25202,P10276,"chemicalProbes,chembl,cancer_gene_census",false,true
CHEMBL104,13494,CHEMBL1909139,15,DRUGMATRIX,,,,88,P21728,Dopamine D1 receptor,CHEMBL2056,Homo sapiens,9017.0,nM,=,5.04,CHEMBL104,P21728,chembl,false,true
CHEMBL175247,293438,CHEMBL4385277,1,LITERATURE,ACS Med Chem Lett,3.0613337E7,10.1021/acsmedchemlett.8b00424,232,P06858,Lipoprotein lipase,CHEMBL2060,Homo sapiens,66.0,nM,=,7.18,CHEMBL175247,P06858,"uniprot_literature,impc,ot_genetics_portal,uniprot_variants",false,false
CHEMBL3819587,2090456,CHEMBL4376067,1,LITERATURE,J Med Chem,3.1411465E7,10.1021/acs.jmedchem.9b00723,104593,Q14145,Kelch-like ECH-associated protein 1,CHEMBL2069156,Homo sapiens,1.0,nM,=,9.0,CHEMBL3819587,Q14145,chemicalProbes,true,false
CHEMBL1230640,692990,CHEMBL5216099,1,LITERATURE,J Med Chem,3.4762429E7,10.1021/acs.jmedchem.1c01204,104601,O15550,Lysine-specific demethylase 6A,CHEMBL2069164,Homo sapiens,200.0,nM,=,6.7,CHEMBL1230640,O15550,chemicalProbes,true,false
CHEMBL2105720,1377990,CHEMBL4610168,1,LITERATURE,Eur J Med Chem,3.0769179E7,10.1016/j.ejmech.2019.01.043,104618,Q9NSA0,Solute carrier family 22 member 11,CHEMBL2073677,Homo sapiens,7300.0,nM,=,5.14,CHEMBL2105720,Q9NSA0,"ot_genetics_portal,chembl",false,true
CHEMBL279433,29948,CHEMBL5150155,1,LITERATURE,Eur J Med Chem,3.3228976E7,10.1016/j.ejmech.2020.113006,104666,P01111,GTPase NRas,CHEMBL2079845,Homo sapiens,0.3,nM,=,9.52,CHEMBL279433,P01111,"intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL4213025,2291176,CHEMBL4201756,1,LITERATURE,J Med Chem,3.0205005E7,10.1021/acs.jmedchem.8b01108,104667,Q07889,Son of sevenless homolog 1,CHEMBL2079846,Homo sapiens,10000.0,nM,=,5.0,CHEMBL4213025,Q07889,chemicalProbes,true,false
CHEMBL46618,67105,CHEMBL817811,1,LITERATURE,Bioorg Med Chem Lett,1.2039587E7,10.1016/s0960-894x(02)00213-5,42,P07477,Trypsin I,CHEMBL209,Homo sapiens,301.0,nM,=,6.52,CHEMBL46618,P07477,impc,false,false
CHEMBL116438,190171,CHEMBL1040172,1,LITERATURE,Bioorg Med Chem,1.952058E7,10.1016/j.bmc.2009.05.042,104681,Q9UBN7,Histone deacetylase,CHEMBL2093865,Homo sapiens,539.0,nM,=,6.27,CHEMBL116438,Q9UBN7,chembl,false,true
CHEMBL82202,134571,CHEMBL2379686,1,LITERATURE,Bioorg Med Chem,2.3510563E7,10.1016/j.bmc.2013.01.073,10535,P51575,P2X purinoceptor 1,CHEMBL2094,Homo sapiens,10000.0,nM,=,5.0,CHEMBL82202,P51575,impc,false,false
CHEMBL716,34234,CHEMBL747767,1,LITERATURE,J Med Chem,1.4998318E7,10.1021/jm030480f,104691,P11229,Muscarinic acetylcholine receptor,CHEMBL2094109,Homo sapiens,1020.0,nM,=,5.99,CHEMBL716,P11229,"impc,chembl",false,true
CHEMBL182066,306619,CHEMBL832427,1,LITERATURE,Bioorg Med Chem Lett,1.5225705E7,10.1016/j.bmcl.2004.05.053,104706,O15399,Glutamate [NMDA] receptor,CHEMBL2094124,Homo sapiens,6.0,nM,=,8.22,CHEMBL182066,O15399,chembl,false,true
CHEMBL48796,72782,CHEMBL666605,1,LITERATURE,J Med Chem,1.2190313E7,10.1021/jm0201520,104708,P24864,Cyclin-dependent kinase 2/cyclin E,CHEMBL2094126,Homo sapiens,26.0,nM,=,7.58,CHEMBL48796,P24864,chemicalProbes,false,false
CHEMBL296468,71663,CHEMBL654685,1,LITERATURE,J Med Chem,1.5027863E7,10.1021/jm0305568,104709,Q8WWL7,Cyclin-dependent kinase 1/cyclin B,CHEMBL2094127,Homo sapiens,480.0,nM,=,6.32,CHEMBL296468,Q8WWL7,impc,false,false
CHEMBL1944698,1276066,CHEMBL1947380,1,LITERATURE,J Med Chem,2.2148278E7,10.1021/jm201112g,104710,P24941,Cyclin-dependent kinase 2/cyclin A,CHEMBL2094128,Homo sapiens,13.0,nM,=,7.89,CHEMBL1944698,P24941,chembl,false,true
CHEMBL21333,26451,CHEMBL687342,1,LITERATURE,J Med Chem,3336036.0,10.1021/jm00396a013,104726,Q9Y271,Cysteinyl leukotriene receptor,CHEMBL2094254,Homo sapiens,0.044,nM,=,10.36,CHEMBL21333,Q9Y271,chembl,false,true
CHEMBL8,241,CHEMBL812283,1,LITERATURE,Bioorg Med Chem Lett,,10.1016/0960-894X(95)00160-U,104727,Q02880,DNA topoisomerase II,CHEMBL2094255,Homo sapiens,30.0,nM,=,7.52,CHEMBL8,Q02880,"ot_genetics_portal,chembl",false,true
CHEMBL477,5797,CHEMBL639512,1,LITERATURE,J Med Chem,2016707.0,10.1021/jm00108a014,104729,P29275,Adenosine A2 receptor,CHEMBL2094257,Homo sapiens,51.29,nM,=,7.29,CHEMBL477,P29275,"impc,ot_genetics_portal,chembl",false,true
CHEMBL2141296,1413247,CHEMBL3226235,1,LITERATURE,Medchemcomm,,10.1039/C2MD20060K,104730,Q00653,Nuclear factor NF-kappa-B complex,CHEMBL2094258,Homo sapiens,6.2,nM,=,8.21,CHEMBL2141296,Q00653,"impc,intogen,cancer_gene_census",false,false
CHEMBL45,3012,CHEMBL714917,1,LITERATURE,J Med Chem,9207941.0,10.1021/jm960653j,104733,P49286,Melatonin receptor,CHEMBL2094268,Homo sapiens,2.98,nM,=,8.53,CHEMBL45,P49286,"impc,ot_genetics_portal,chembl",false,true
CHEMBL70,6005,CHEMBL735750,1,LITERATURE,J Med Chem,2828622.0,10.1021/jm00397a019,104734,P41143,Opioid receptors; mu & delta,CHEMBL2095149,Homo sapiens,309.0,nM,=,6.51,CHEMBL70,P41143,"impc,chembl",false,true
CHEMBL192,410802,CHEMBL764111,1,LITERATURE,Bioorg Med Chem Lett,1.282403E7,10.1016/s0960-894x(03)00440-2,104735,Q01064,Phosphodiesterase 1,CHEMBL2095150,Homo sapiens,270.0,nM,=,6.57,CHEMBL192,Q01064,"ot_genetics_portal,chembl",false,true
CHEMBL301829,76687,CHEMBL709172,1,LITERATURE,Bioorg Med Chem Lett,9873433.0,10.1016/s0960-894x(98)00275-3,104745,Q15722,Leukotriene B4 receptor,CHEMBL2095160,Homo sapiens,6.8,nM,=,8.17,CHEMBL301829,Q15722,"impc,chembl",false,true
CHEMBL289228,56713,CHEMBL684351,1,LITERATURE,Bioorg Med Chem Lett,1.2699751E7,10.1016/s0960-894x(03)00180-x,104749,P49354,Geranylgeranyl transferase type I,CHEMBL2095164,Homo sapiens,10000.0,nM,=,5.0,CHEMBL289228,P49354,chembl,false,true
CHEMBL109480,183934,CHEMBL4726129,1,LITERATURE,Bioorg Med Chem Lett,3.252746E7,10.1016/j.bmcl.2020.127281,104750,P07900,Heat shock protein HSP90,CHEMBL2095165,Homo sapiens,2170.0,nM,=,5.66,CHEMBL109480,P07900,"impc,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL12,721,CHEMBL677847,1,LITERATURE,Bioorg Med Chem Lett,1.0890169E7,10.1016/s0960-894x(00)00245-6,104757,P14867,GABA-A receptor; alpha-1/beta-2/gamma-2,CHEMBL2095172,Homo sapiens,12.0,nM,=,7.92,CHEMBL12,P14867,"uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,uniprot_variants",false,true
CHEMBL1502,419598,CHEMBL858329,1,LITERATURE,J Med Chem,1313110.0,10.1021/jm00084a010,104758,P20648,Potassium-transporting ATPase,CHEMBL2095173,Homo sapiens,1000.0,nM,=,6.0,CHEMBL1502,P20648,"impc,chembl",false,true
CHEMBL107,14440,CHEMBL4738677,1,LITERATURE,Eur J Med Chem,3.3618157E7,10.1016/j.ejmech.2021.113275,104766,Q9H4B7,Tubulin,CHEMBL2095182,Homo sapiens,200.0,nM,=,6.7,CHEMBL107,Q9H4B7,"impc,ot_genetics_portal,chembl",false,true
CHEMBL14,892,CHEMBL745482,1,LITERATURE,J Med Chem,7990109.0,10.1021/jm00050a006,104771,P20309,Muscarinic acetylcholine receptors; M2 & M3,CHEMBL2095187,Homo sapiens,190.0,nM,=,6.72,CHEMBL14,P20309,chembl,false,true
CHEMBL535,13048,CHEMBL2066137,1,LITERATURE,Bioorg Med Chem Lett,2.2444679E7,10.1016/j.bmcl.2012.02.068,104773,P09619,Platelet-derived growth factor receptor,CHEMBL2095189,Homo sapiens,80.0,nM,=,7.1,CHEMBL535,P09619,"uniprot_literature,impc,eva,orphanet,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL716,34234,CHEMBL617170,1,LITERATURE,Bioorg Med Chem Lett,1.1392544E7,10.1016/s0960-894x(01)00200-1,104784,P28223,Serotonin 2 (5-HT2) receptor,CHEMBL2095200,Homo sapiens,220.0,nM,=,6.66,CHEMBL716,P28223,"impc,chembl",false,true
CHEMBL48361,75302,CHEMBL845143,1,LITERATURE,J Med Chem,1.1960487E7,10.1021/jm0109513,104788,P35030,Trypsin,CHEMBL2095204,Homo sapiens,50.3,nM,=,7.3,CHEMBL48361,P35030,impc,false,false
CHEMBL44,2658,CHEMBL731143,1,LITERATURE,J Med Chem,1.1063613E7,10.1021/jm990614i,104789,P27338,Monoamine oxidase,CHEMBL2095205,Homo sapiens,900.0,nM,=,6.05,CHEMBL44,P27338,chembl,false,true
CHEMBL1421,361469,CHEMBL5215101,1,LITERATURE,Eur J Med Chem,3.3077264E7,10.1016/j.ejmech.2020.112904,104811,P00519,Bcr/Abl fusion protein,CHEMBL2096618,Homo sapiens,4200.0,nM,=,5.38,CHEMBL1421,P00519,"impc,eva,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL360328,301194,CHEMBL4372844,1,LITERATURE,Bioorg Med Chem Lett,3.0545651E7,10.1016/j.bmcl.2018.11.050,104817,P28223,Serotonin 2 receptors; 5-HT2a & 5-HT2c,CHEMBL2096662,Homo sapiens,7.5,nM,=,8.12,CHEMBL360328,P28223,"impc,chembl",false,true
CHEMBL1950289,1279264,CHEMBL1955669,1,LITERATURE,Bioorg Med Chem Lett,2.2244937E7,10.1016/j.bmcl.2011.12.027,104822,P45984,"c-Jun N-terminal kinase, JNK",CHEMBL2096667,Homo sapiens,1000.0,nM,=,6.0,CHEMBL1950289,P45984,chembl,false,true
CHEMBL175,317909,CHEMBL833397,1,LITERATURE,J Med Chem,1.5974585E7,10.1021/jm049082i,104846,P25024,"Interleukin-8 receptors, CXCR1/CXCR2",CHEMBL2096909,Homo sapiens,100.0,nM,=,7.0,CHEMBL175,P25024,ot_genetics_portal,false,false
CHEMBL472,5582,CHEMBL801444,1,LITERATURE,J Med Chem,1.1356099E7,10.1021/jm000484+,104852,Q14654,"Sulfonylurea receptor 1, Kir6.2",CHEMBL2096972,Homo sapiens,4.3,nM,=,8.37,CHEMBL472,Q14654,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,chemicalProbes,clingen,chembl,eva_somatic,uniprot_variants",true,true
CHEMBL2035460,1344984,CHEMBL2039587,1,LITERATURE,Bioorg Med Chem,2.257962E7,10.1016/j.bmc.2012.04.033,104858,Q16881,Thioredoxin reductase,CHEMBL2096978,Homo sapiens,5000.0,nM,=,5.3,CHEMBL2035460,Q16881,chembl,false,true
CHEMBL1560,444750,CHEMBL648344,1,LITERATURE,J Med Chem,6292422.0,10.1021/jm00353a005,104869,P12821,Angiotensin-converting enzyme,CHEMBL2096989,Homo sapiens,9.0,nM,=,8.05,CHEMBL1560,P12821,"uniprot_literature,impc,eva,ot_genetics_portal,chembl",false,true
CHEMBL279433,29948,CHEMBL758027,1,LITERATURE,J Med Chem,1.5055985E7,10.1021/jm0305467,104871,P49356,Protein farnesyl/geranylgeranyl transferase,CHEMBL2096991,Homo sapiens,92.0,nM,=,7.04,CHEMBL279433,P49356,"chemicalProbes,chembl",false,true
CHEMBL1082407,630886,CHEMBL4685677,1,LITERATURE,Eur J Med Chem,3.211436E7,10.1016/j.ejmech.2020.112156,10373,P07288,Prostate specific antigen,CHEMBL2099,Homo sapiens,130.0,nM,=,6.89,CHEMBL1082407,P07288,ot_genetics_portal,false,false
CHEMBL263881,601,CHEMBL652495,1,LITERATURE,J Med Chem,1.2213075E7,10.1021/jm020153s,43,P07550,Beta-2 adrenergic receptor,CHEMBL210,Homo sapiens,740.0,nM,=,6.13,CHEMBL263881,P07550,chembl,false,true
CHEMBL207197,346036,CHEMBL4617610,1,LITERATURE,J Med Chem,3.2058712E7,10.1021/acs.jmedchem.9b01810,104890,O60894,"Calcitonin-gene-related peptide receptor, CALCRL/RAMP1",CHEMBL2107838,Homo sapiens,0.03,nM,=,10.52,CHEMBL207197,O60894,chembl,false,true
CHEMBL502835,522730,CHEMBL1908591,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10478,P46734,Dual specificity mitogen-activated protein kinase kinase 3,CHEMBL2109,Homo sapiens,2100.0,nM,=,5.68,CHEMBL502835,P46734,eva_somatic,false,false
CHEMBL3,115,CHEMBL2210093,1,LITERATURE,ACS Med Chem Lett,2.3641311E7,10.1021/ml3002715,104891,P30926,Neuronal acetylcholine receptor; alpha2/beta4,CHEMBL2109230,Homo sapiens,70.0,nM,=,7.16,CHEMBL3,P30926,"ot_genetics_portal,chembl",false,true
CHEMBL3,115,CHEMBL2210094,1,LITERATURE,ACS Med Chem Lett,2.3641311E7,10.1021/ml3002715,104897,P17787,Neuronal acetylcholine receptor; alpha2/beta2,CHEMBL2109236,Homo sapiens,5.5,nM,=,8.26,CHEMBL3,P17787,"impc,chembl",false,true
CHEMBL1189679,663629,CHEMBL3094576,1,LITERATURE,Bioorg Med Chem,2.4128813E7,10.1016/j.bmc.2013.09.028,105029,P46098,Serotonin 3 (5-HT3) receptor,CHEMBL2111332,Homo sapiens,0.18,nM,=,9.74,CHEMBL1189679,P46098,"impc,ot_genetics_portal,chembl",false,true
CHEMBL661,27648,CHEMBL5146042,1,LITERATURE,Bioorg Med Chem Lett,3.5218882E7,10.1016/j.bmcl.2022.128637,105038,P47870,GABA A receptor alpha-3/beta-2/gamma-2,CHEMBL2111339,Homo sapiens,1.4,nM,=,8.85,CHEMBL661,P47870,"eva,orphanet,ot_genetics_portal,chembl",false,true
CHEMBL3544911,1926760,CHEMBL4394700,1,LITERATURE,Eur J Med Chem,3.0986571E7,10.1016/j.ejmech.2019.03.062,105044,Q13131,AMP-activated protein kinase (AMPK) alpha-1/beta-1/gamma-1,CHEMBL2111345,Homo sapiens,101.62,nM,=,6.99,CHEMBL3544911,Q13131,"impc,ot_genetics_portal,chembl",false,true
CHEMBL12610,9913,CHEMBL811117,1,LITERATURE,Bioorg Med Chem Lett,1.1327597E7,10.1016/s0960-894x(01)00141-x,105048,Q02153,Soluble guanylate cyclase,CHEMBL2111348,Homo sapiens,1020.0,nM,=,5.99,CHEMBL12610,Q02153,chembl,false,true
CHEMBL304087,105181,CHEMBL699162,1,LITERATURE,J Med Chem,1.1462969E7,10.1021/jm0000214,105058,P20839,Inosine-5'-monophosphate dehydrogenase (IMPDH),CHEMBL2111369,Homo sapiens,7.0,nM,=,8.15,CHEMBL304087,P20839,chembl,false,true
CHEMBL12,721,CHEMBL861815,1,LITERATURE,J Med Chem,1.6610795E7,10.1021/jm058057p,105087,P14867,GABA A receptor alpha-1/beta-1/gamma-2,CHEMBL2111392,Homo sapiens,12.0,nM,=,7.92,CHEMBL12,P14867,"uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,uniprot_variants",false,true
CHEMBL3319236,1783889,CHEMBL4375385,1,LITERATURE,J Med Chem,3.1381331E7,10.1021/acs.jmedchem.9b00819,105103,P06756,Integrin alpha-V/beta-1,CHEMBL2111407,Homo sapiens,1.3,nM,=,8.89,CHEMBL3319236,P06756,"impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL1520,421326,CHEMBL2345125,1,LITERATURE,Eur J Med Chem,2.3313637E7,10.1016/j.ejmech.2012.12.009,104918,Q9NP56,Phosphodiesterase 7,CHEMBL2111411,Homo sapiens,1900.0,nM,=,5.72,CHEMBL1520,Q9NP56,chembl,false,true
CHEMBL21536,26653,CHEMBL855416,1,LITERATURE,J Med Chem,1.7149881E7,10.1021/jm0606995,104925,P11229,Muscarinic acetylcholine receptor M1/M5 chimeric protein,CHEMBL2111417,Homo sapiens,630.96,nM,=,6.2,CHEMBL21536,P11229,"impc,chembl",false,true
CHEMBL116438,190171,CHEMBL3367182,1,LITERATURE,J Med Chem,2.4831826E7,10.1021/jm5004733,104930,P05412,Transcription factor AP1,CHEMBL2111421,Homo sapiens,6.9,nM,=,8.16,CHEMBL116438,P05412,"impc,intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL29197,39672,CHEMBL677877,1,LITERATURE,J Med Chem,1.0966743E7,10.1021/jm000206a,104942,P00533,Epidermal growth factor receptor and ErbB2 (HER1 and HER2),CHEMBL2111431,Homo sapiens,70.0,nM,=,7.16,CHEMBL29197,P00533,chemicalProbes,false,false
CHEMBL1236962,699312,CHEMBL4820291,1,LITERATURE,Eur J Med Chem,3.3360802E7,10.1016/j.ejmech.2020.113109,104943,O00329,PI3-kinase p110-delta/p85-alpha,CHEMBL2111432,Homo sapiens,0.07,nM,=,10.15,CHEMBL1236962,O00329,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1823872,1173967,CHEMBL882125,1,LITERATURE,J Med Chem,1.6134928E7,10.1021/jm050524f,104951,P32745,Somatostatin receptor,CHEMBL2111436,Homo sapiens,0.83,nM,=,9.08,CHEMBL1823872,P32745,chembl,false,true
CHEMBL20,1125,CHEMBL839698,1,LITERATURE,Bioorg Med Chem Lett,1.5837316E7,10.1016/j.bmcl.2005.03.032,104979,Q9Y2D0,Carbonic anhydrase V,CHEMBL2111457,Homo sapiens,1.8,nM,=,8.74,CHEMBL20,Q9Y2D0,chembl,false,true
CHEMBL38380,50822,CHEMBL4361952,1,LITERATURE,Eur J Med Chem,3.1330446E7,10.1016/j.ejmech.2019.06.089,104981,Q13464,Rho-associated protein kinase,CHEMBL2111459,Homo sapiens,330.0,nM,=,6.48,CHEMBL38380,Q13464,"impc,chembl",false,true
CHEMBL701,32869,CHEMBL2331015,1,LITERATURE,J Med Chem,2.3428109E7,10.1021/jm301805e,104988,Q9UBS5,GABA-B receptor,CHEMBL2111463,Homo sapiens,1700.0,nM,=,5.77,CHEMBL701,Q9UBS5,"impc,ot_genetics_portal,chembl",false,true
CHEMBL25856,36595,CHEMBL647763,1,LITERATURE,J Med Chem,7658429.0,10.1021/jm00018a002,50,P08588,Beta-1 adrenergic receptor,CHEMBL213,Homo sapiens,1500.0,nM,=,5.82,CHEMBL25856,P08588,chembl,false,true
CHEMBL300138,83217,CHEMBL1908575,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10839,P11309,Serine/threonine-protein kinase PIM1,CHEMBL2147,Homo sapiens,200.0,nM,=,6.7,CHEMBL300138,P11309,"impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL4536031,2406462,CHEMBL4382889,1,LITERATURE,J Med Chem,2.9851477E7,10.1021/acs.jmedchem.8b00378,105188,Q6PL18,ATPase family AAA domain-containing protein 2,CHEMBL2150837,Homo sapiens,166.0,nM,=,6.78,CHEMBL4536031,Q6PL18,chemicalProbes,true,false
CHEMBL1303,258371,CHEMBL671417,1,LITERATURE,J Med Chem,1.2086487E7,10.1021/jm001015a,72,P14416,Dopamine D2 receptor,CHEMBL217,Homo sapiens,0.06,nM,=,10.22,CHEMBL1303,P14416,"impc,chembl",false,true
CHEMBL3752151,2060429,CHEMBL5214153,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5212743,105349,O95696,Bromodomain-containing protein 1,CHEMBL2176774,Homo sapiens,110.0,nM,=,6.96,CHEMBL3752151,O95696,chemicalProbes,true,false
CHEMBL4206758,2284909,CHEMBL4190563,1,LITERATURE,Medchemcomm,2.9170712E7,10.1039/C6MD00373G,105350,Q9ULI0,ATPase family AAA domain-containing protein 2B,CHEMBL2176775,Homo sapiens,1.0,nM,=,9.0,CHEMBL4206758,Q9ULI0,chemicalProbes,true,false
CHEMBL5095043,2739474,CHEMBL5124487,1,LITERATURE,J Med Chem,3.5608571E7,10.1021/acs.jmedchem.2c00281,105352,Q460N5,Poly [ADP-ribose] polymerase 14,CHEMBL2176777,Homo sapiens,2300.0,nM,=,5.64,CHEMBL5095043,Q460N5,impc,false,false
CHEMBL3989929,2197800,CHEMBL4030324,1,LITERATURE,J Med Chem,2.8482155E7,10.1021/acs.jmedchem.7b00058,105421,Q15109,Advanced glycosylation end product-specific receptor,CHEMBL2176846,Homo sapiens,500.0,nM,=,6.3,CHEMBL3989929,Q15109,chembl,false,true
CHEMBL83,6968,CHEMBL4603651,1,LITERATURE,Bioorg Med Chem Lett,3.1757667E7,10.1016/j.bmcl.2019.126806,10733,P04062,Beta-glucocerebrosidase,CHEMBL2179,Homo sapiens,2500.0,nM,=,5.6,CHEMBL83,P04062,"impc,eva,ot_genetics_portal",false,false
CHEMBL3414574,1837800,CHEMBL4401279,1,LITERATURE,Eur J Med Chem,3.0735901E7,10.1016/j.ejmech.2019.01.069,105440,Q15910,Histone-lysine N-methyltransferase EZH2,CHEMBL2189110,Homo sapiens,15.0,nM,=,7.82,CHEMBL3414574,Q15910,chemicalProbes,true,false
CHEMBL3183075,1672366,CHEMBL1909212,15,DRUGMATRIX,,,,93,P22303,Acetylcholinesterase,CHEMBL220,Homo sapiens,5614.6,nM,=,5.25,CHEMBL3183075,P22303,chembl,false,true
CHEMBL1801384,1162458,CHEMBL1805901,1,LITERATURE,Bioorg Med Chem Lett,2.0594847E7,10.1016/j.bmcl.2010.04.024,11082,P49137,MAP kinase-activated protein kinase 2,CHEMBL2208,Homo sapiens,1.0,nM,=,9.0,CHEMBL1801384,P49137,chemicalProbes,false,false
CHEMBL255863,426660,CHEMBL1908538,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11691,P51451,Tyrosine-protein kinase BLK,CHEMBL2250,Homo sapiens,500.0,nM,=,6.3,CHEMBL255863,P51451,"impc,ot_genetics_portal,chembl",false,true
CHEMBL285819,40636,CHEMBL1013912,1,LITERATURE,J Nat Prod,8496700.0,10.1021/np50094a001,114,P30542,Adenosine A1 receptor,CHEMBL226,Homo sapiens,18.4,nM,=,7.74,CHEMBL285819,P30542,chemicalProbes,false,false
CHEMBL2103847,1376117,CHEMBL4132608,1,LITERATURE,Eur J Med Chem,2.8803047E7,10.1016/j.ejmech.2017.07.048,11619,P55786,Puromycin-sensitive aminopeptidase,CHEMBL2264,Homo sapiens,260.0,nM,=,6.58,CHEMBL2103847,P55786,"impc,chembl",false,true
CHEMBL15192,15738,CHEMBL3998952,1,LITERATURE,J Med Chem,2.8112927E7,10.1021/acs.jmedchem.6b01849,11627,P23141,Acyl coenzyme A:cholesterol acyltransferase,CHEMBL2265,Homo sapiens,1220.0,nM,=,5.91,CHEMBL15192,P23141,impc,false,false
CHEMBL2336071,1525737,CHEMBL3089326,1,LITERATURE,Bioorg Med Chem Lett,2.4125884E7,10.1016/j.bmcl.2013.09.058,12023,Q9H228,Sphingosine 1-phosphate receptor Edg-8,CHEMBL2274,Homo sapiens,0.98,nM,=,9.01,CHEMBL2336071,Q9H228,"impc,ot_genetics_portal,chembl",false,true
CHEMBL2380579,1559979,CHEMBL2383387,1,LITERATURE,J Med Chem,2.3634759E7,10.1021/jm4000215,12261,P45983,c-Jun N-terminal kinase 1,CHEMBL2276,Homo sapiens,43.0,nM,=,7.37,CHEMBL2380579,P45983,chemicalProbes,false,false
CHEMBL104,13494,CHEMBL1909109,15,DRUGMATRIX,,,,121,P31645,Serotonin transporter,CHEMBL228,Homo sapiens,3060.0,nM,=,5.51,CHEMBL104,P31645,chembl,false,true
CHEMBL6437,573,CHEMBL647811,1,LITERATURE,J Med Chem,6142954.0,10.1021/jm00370a011,125,P35348,Alpha-1a adrenergic receptor,CHEMBL229,Homo sapiens,251.19,nM,=,6.6,CHEMBL6437,P35348,chembl,false,true
CHEMBL175,317909,CHEMBL1948029,1,LITERATURE,Bioorg Med Chem Lett,2.1602044E7,10.1016/j.bmcl.2011.04.114,126,P35354,Cyclooxygenase-2,CHEMBL230,Homo sapiens,730.0,nM,=,6.14,CHEMBL175,P35354,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1172,191342,CHEMBL1909156,15,DRUGMATRIX,,,,127,P35367,Histamine H1 receptor,CHEMBL231,Homo sapiens,9.977,nM,=,8.0,CHEMBL1172,P35367,chembl,false,true
