chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL223360,371147,CHEMBL1908527,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11626,P50750,Cyclin-dependent kinase 9,CHEMBL3116,Homo sapiens,3000.0,nM,=,5.52,CHEMBL223360,P50750,chembl,false,true
CHEMBL223360,371147,CHEMBL1063804,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100835,Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase MNK1,CHEMBL4718,Homo sapiens,4900.0,nM,=,5.31,CHEMBL223360,Q9BUB5,chembl,false,true
CHEMBL223360,371147,CHEMBL1061092,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100412,Q9H4B4,Serine/threonine-protein kinase PLK3,CHEMBL4897,Homo sapiens,8500.0,nM,=,5.07,CHEMBL223360,Q9H4B4,impc,false,false
CHEMBL223360,371147,CHEMBL1908651,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30020,P54762,Ephrin type-B receptor 1,CHEMBL5072,Homo sapiens,880.0,nM,=,6.06,CHEMBL223360,P54762,chembl,false,true
CHEMBL223360,371147,CHEMBL1908770,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,102465,Q96BR1,Serine/threonine-protein kinase Sgk3,CHEMBL6186,Homo sapiens,1900.0,nM,=,5.72,CHEMBL223360,Q96BR1,impc,false,false
CHEMBL226630,382721,CHEMBL890447,1,LITERATURE,J Med Chem,1.7591762E7,10.1021/jm061010z,10144,P13497,Bone morphogenetic protein 1,CHEMBL3898,Homo sapiens,44.0,nM,=,7.36,CHEMBL226630,P13497,chemicalProbes,true,false
CHEMBL2311933,1510974,CHEMBL2319602,1,LITERATURE,J Med Chem,2.3363003E7,10.1021/jm301847z,117062,Q99814,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1,CHEMBL3885518,Homo sapiens,100.0,nM,=,7.0,CHEMBL2311933,Q99814,chemicalProbes,false,false
CHEMBL2315927,1515009,CHEMBL2318045,1,LITERATURE,Bioorg Med Chem Lett,2.3294701E7,10.1016/j.bmcl.2012.12.017,11575,P41597,C-C chemokine receptor type 2,CHEMBL4015,Homo sapiens,19.0,nM,=,7.72,CHEMBL2315927,P41597,chemicalProbes,false,false
CHEMBL2316141,1515225,CHEMBL3870270,1,LITERATURE,Bioorg Med Chem,2.8340987E7,10.1016/j.bmc.2016.10.022,149,P47989,Xanthine dehydrogenase,CHEMBL1929,Homo sapiens,49.4,nM,=,7.31,CHEMBL2316141,P47989,chemicalProbes,false,false
CHEMBL232943,396930,CHEMBL897541,1,LITERATURE,Bioorg Med Chem Lett,1.7482459E7,10.1016/j.bmcl.2007.04.040,11156,P46663,Bradykinin B1 receptor,CHEMBL4308,Homo sapiens,0.44,nM,=,9.36,CHEMBL232943,P46663,chembl,false,true
CHEMBL2334539,1524189,CHEMBL2339988,1,LITERATURE,Bioorg Med Chem Lett,2.3369538E7,10.1016/j.bmcl.2012.12.099,11204,O75908,Acyl coenzyme A:cholesterol acyltransferase 2,CHEMBL4465,Homo sapiens,0.9,nM,=,9.05,CHEMBL2334539,O75908,chemicalProbes,false,false
CHEMBL2336071,1525737,CHEMBL3089326,1,LITERATURE,Bioorg Med Chem Lett,2.4125884E7,10.1016/j.bmcl.2013.09.058,12023,Q9H228,Sphingosine 1-phosphate receptor Edg-8,CHEMBL2274,Homo sapiens,0.98,nM,=,9.01,CHEMBL2336071,Q9H228,"impc,ot_genetics_portal,chembl",false,true
CHEMBL233929,393082,CHEMBL3291700,1,LITERATURE,Eur J Med Chem,2.4974349E7,10.1016/j.ejmech.2014.06.037,102699,P60568,Interleukin-2,CHEMBL5880,Homo sapiens,20.0,nM,=,7.7,CHEMBL233929,P60568,chemicalProbes,false,false
CHEMBL2349310,1531157,CHEMBL2351085,1,LITERATURE,J Med Chem,2.3516963E7,10.1021/jm3012273,100138,P49238,C-X3-C chemokine receptor 1,CHEMBL4843,Homo sapiens,3.9,nM,=,8.41,CHEMBL2349310,P49238,chemicalProbes,false,false
CHEMBL235668,399292,CHEMBL878638,1,LITERATURE,Bioorg Med Chem Lett,1.2467627E7,10.1016/s0960-894x(02)00828-4,11723,P19971,Thymidine phosphorylase,CHEMBL3106,Homo sapiens,35.0,nM,=,7.46,CHEMBL235668,P19971,"ot_genetics_portal,chembl",false,true
CHEMBL236572,402547,CHEMBL1007511,1,LITERATURE,Bioorg Med Chem Lett,1.9464885E7,10.1016/j.bmcl.2009.05.020,11473,P78536,ADAM17,CHEMBL3706,Homo sapiens,2.0,nM,=,8.7,CHEMBL236572,P78536,chemicalProbes,false,false
CHEMBL2380579,1559979,CHEMBL2383387,1,LITERATURE,J Med Chem,2.3634759E7,10.1021/jm4000215,12261,P45983,c-Jun N-terminal kinase 1,CHEMBL2276,Homo sapiens,43.0,nM,=,7.37,CHEMBL2380579,P45983,chemicalProbes,false,false
CHEMBL2407198,1571598,CHEMBL2412222,1,LITERATURE,Bioorg Med Chem Lett,2.3845219E7,10.1016/j.bmcl.2013.06.030,11882,Q9NYA1,Sphingosine kinase 1,CHEMBL4394,Homo sapiens,280.0,nM,=,6.55,CHEMBL2407198,Q9NYA1,chemicalProbes,false,false
CHEMBL2408616,1573031,CHEMBL2410824,1,LITERATURE,Bioorg Med Chem Lett,2.3856049E7,10.1016/j.bmcl.2013.06.054,107925,O43318,TAK1/TAB1,CHEMBL3038499,Homo sapiens,14.0,nM,=,7.85,CHEMBL2408616,O43318,chemicalProbes,false,false
CHEMBL2408616,1573031,CHEMBL2410822,1,LITERATURE,Bioorg Med Chem Lett,2.3856049E7,10.1016/j.bmcl.2013.06.054,101324,O43318,Mitogen-activated protein kinase kinase kinase 7,CHEMBL5776,Homo sapiens,20.0,nM,=,7.7,CHEMBL2408616,O43318,chemicalProbes,false,false
CHEMBL2426168,1581289,CHEMBL3377969,1,LITERATURE,Bioorg Med Chem Lett,2.4856061E7,10.1016/j.bmcl.2014.04.088,103670,P54132,Bloom syndrome protein,CHEMBL1293237,Homo sapiens,3000.0,nM,=,5.52,CHEMBL2426168,P54132,chemicalProbes,false,false
CHEMBL2441082,1587592,CHEMBL5129685,1,LITERATURE,J Med Chem,3.5763668E7,10.1021/acs.jmedchem.2c00652,102671,Q9H9B1,"Histone-lysine N-methyltransferase, H3 lysine-9 specific 5",CHEMBL6031,Homo sapiens,180.0,nM,=,6.75,CHEMBL2441082,Q9H9B1,chemicalProbes,true,false
CHEMBL24828,33576,CHEMBL3778240,1,LITERATURE,Eur J Med Chem,2.6874741E7,10.1016/j.ejmech.2016.01.039,109645,P07949,Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET,CHEMBL3430888,Homo sapiens,400.0,nM,=,6.4,CHEMBL24828,P07949,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL24828,33576,CHEMBL5152022,1,LITERATURE,J Med Chem,3.44023E7,10.1021/acs.jmedchem.0c02167,109661,P07949,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET,CHEMBL3430904,Homo sapiens,20.0,nM,=,7.7,CHEMBL24828,P07949,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL24828,33576,CHEMBL1908559,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11842,P07948,Tyrosine-protein kinase Lyn,CHEMBL3905,Homo sapiens,110.0,nM,=,6.96,CHEMBL24828,P07948,"impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL24828,33576,CHEMBL860664,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,30021,P54764,Ephrin type-A receptor 4,CHEMBL3988,Homo sapiens,4300.0,nM,=,5.37,CHEMBL24828,P54764,chembl,false,true
CHEMBL250328,414279,CHEMBL941013,1,LITERATURE,Bioorg Med Chem Lett,1.7804233E7,10.1016/j.bmcl.2007.07.067,100166,P52732,Kinesin-like protein 1,CHEMBL4581,Homo sapiens,1.6,nM,=,8.8,CHEMBL250328,P52732,chemicalProbes,false,false
CHEMBL250689,421450,CHEMBL947058,1,LITERATURE,Bioorg Med Chem Lett,1.8096386E7,10.1016/j.bmcl.2007.11.067,10548,P51677,C-C chemokine receptor type 3,CHEMBL3473,Homo sapiens,0.034,nM,=,10.47,CHEMBL250689,P51677,chemicalProbes,false,false
CHEMBL25202,33589,CHEMBL873431,1,LITERATURE,J Med Chem,9435893.0,10.1021/jm9704309,57,P10276,Retinoic acid receptor alpha,CHEMBL2055,Homo sapiens,6.5,nM,=,8.19,CHEMBL25202,P10276,"chemicalProbes,chembl,cancer_gene_census",false,true
CHEMBL255863,426660,CHEMBL1908538,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11691,P51451,Tyrosine-protein kinase BLK,CHEMBL2250,Homo sapiens,500.0,nM,=,6.3,CHEMBL255863,P51451,"impc,ot_genetics_portal,chembl",false,true
CHEMBL255863,426660,CHEMBL4628021,1,LITERATURE,Bioorg Med Chem,3.2051094E7,10.1016/j.bmc.2020.115344,119713,Q8NBP7,PCSK9/LDLR,CHEMBL4523996,Homo sapiens,9800.0,nM,=,5.01,CHEMBL255863,Q8NBP7,chembl,false,true
CHEMBL256147,425372,CHEMBL853635,1,LITERATURE,Bioorg Med Chem Lett,,10.1016/S0960-894X(97)00309-0,11573,P29474,"Nitric-oxide synthase, endothelial",CHEMBL4803,Homo sapiens,400.0,nM,=,6.4,CHEMBL256147,P29474,"impc,chembl",false,true
CHEMBL25856,36595,CHEMBL647763,1,LITERATURE,J Med Chem,7658429.0,10.1021/jm00018a002,50,P08588,Beta-1 adrenergic receptor,CHEMBL213,Homo sapiens,1500.0,nM,=,5.82,CHEMBL25856,P08588,chembl,false,true
CHEMBL259067,428035,CHEMBL4345294,1,LITERATURE,ACS Med Chem Lett,3.2184971E7,10.1021/acsmedchemlett.9b00442,100828,Q13285,Steroidogenic factor 1,CHEMBL4666,Homo sapiens,30.0,nM,=,7.52,CHEMBL259067,Q13285,chemicalProbes,false,false
CHEMBL263881,601,CHEMBL652495,1,LITERATURE,J Med Chem,1.2213075E7,10.1021/jm020153s,43,P07550,Beta-2 adrenergic receptor,CHEMBL210,Homo sapiens,740.0,nM,=,6.13,CHEMBL263881,P07550,chembl,false,true
CHEMBL265502,29061,CHEMBL2209188,1,LITERATURE,ACS Med Chem Lett,2.4900427E7,10.1021/ml3002709,100447,Q8IXJ6,NAD-dependent deacetylase sirtuin 2,CHEMBL4462,Homo sapiens,1100.0,nM,=,5.96,CHEMBL265502,Q8IXJ6,impc,false,false
CHEMBL267458,490,CHEMBL678074,1,LITERATURE,J Med Chem,9703472.0,10.1021/jm980217s,249,P25101,Endothelin receptor ET-A,CHEMBL252,Homo sapiens,48.0,nM,=,7.32,CHEMBL267458,P25101,chemicalProbes,true,false
CHEMBL269732,924,CHEMBL678156,1,LITERATURE,J Med Chem,7241506.0,10.1021/jm00137a004,80,P62942,FK506-binding protein 1A,CHEMBL1902,Homo sapiens,1000.0,nM,=,6.0,CHEMBL269732,P62942,"impc,chemicalProbes,chembl",true,true
CHEMBL278315,25906,CHEMBL5141191,1,LITERATURE,J Med Chem,3.5838529E7,10.1021/acs.jmedchem.2c00680,107653,P29375,Lysine-specific demethylase 5A,CHEMBL2424504,Homo sapiens,130.0,nM,=,6.89,CHEMBL278315,P29375,cancer_gene_census,false,false
CHEMBL279433,29948,CHEMBL5150155,1,LITERATURE,Eur J Med Chem,3.3228976E7,10.1016/j.ejmech.2020.113006,104666,P01111,GTPase NRas,CHEMBL2079845,Homo sapiens,0.3,nM,=,9.52,CHEMBL279433,P01111,"intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL279433,29948,CHEMBL758027,1,LITERATURE,J Med Chem,1.5055985E7,10.1021/jm0305467,104871,P49356,Protein farnesyl/geranylgeranyl transferase,CHEMBL2096991,Homo sapiens,92.0,nM,=,7.04,CHEMBL279433,P49356,"chemicalProbes,chembl",false,true
CHEMBL280487,18873,CHEMBL766692,1,LITERATURE,Bioorg Med Chem Lett,,10.1016/S0960-894X(00)80281-4,10020,Q15172,"Serine/threonine protein phosphatase 2A, 56 kDa regulatory subunit, alpha isoform",CHEMBL4763,Homo sapiens,0.07,nM,=,10.15,CHEMBL280487,Q15172,chemicalProbes,false,false
CHEMBL282686,33827,CHEMBL928498,1,LITERATURE,Bioorg Med Chem Lett,1.825529E7,10.1016/j.bmcl.2008.01.067,163,Q07869,Peroxisome proliferator-activated receptor alpha,CHEMBL239,Homo sapiens,414.0,nM,=,6.38,CHEMBL282686,Q07869,"impc,chembl",false,true
CHEMBL285819,40636,CHEMBL1013912,1,LITERATURE,J Nat Prod,8496700.0,10.1021/np50094a001,114,P30542,Adenosine A1 receptor,CHEMBL226,Homo sapiens,18.4,nM,=,7.74,CHEMBL285819,P30542,chemicalProbes,false,false
CHEMBL288441,62111,CHEMBL1908721,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10885,O94806,Protein kinase C nu,CHEMBL2595,Homo sapiens,4600.0,nM,=,5.34,CHEMBL288441,O94806,"ot_genetics_portal,chembl",false,true
CHEMBL288441,62111,CHEMBL1908771,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12915,Q14164,Inhibitor of nuclear factor kappa B kinase epsilon subunit,CHEMBL3529,Homo sapiens,53.0,nM,=,7.28,CHEMBL288441,Q14164,"impc,ot_genetics_portal",false,false
CHEMBL288441,62111,CHEMBL1908427,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12415,Q9UQM7,CaM kinase II alpha,CHEMBL4147,Homo sapiens,4500.0,nM,=,5.35,CHEMBL288441,Q9UQM7,impc,false,false
CHEMBL288441,62111,CHEMBL1908762,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101239,O14578,Citron Rho-interacting kinase,CHEMBL5579,Homo sapiens,2400.0,nM,=,5.62,CHEMBL288441,O14578,impc,false,false
CHEMBL289228,56713,CHEMBL684351,1,LITERATURE,Bioorg Med Chem Lett,1.2699751E7,10.1016/s0960-894x(03)00180-x,104749,P49354,Geranylgeranyl transferase type I,CHEMBL2095164,Homo sapiens,10000.0,nM,=,5.0,CHEMBL289228,P49354,chembl,false,true
CHEMBL290352,52141,CHEMBL1003945,1,LITERATURE,J Med Chem,1.8714982E7,10.1021/jm8005838,12038,P80192,Mitogen-activated protein kinase kinase kinase 9,CHEMBL2872,Homo sapiens,38.0,nM,=,7.42,CHEMBL290352,P80192,chembl,false,true
CHEMBL29197,39672,CHEMBL677877,1,LITERATURE,J Med Chem,1.0966743E7,10.1021/jm000206a,104942,P00533,Epidermal growth factor receptor and ErbB2 (HER1 and HER2),CHEMBL2111431,Homo sapiens,70.0,nM,=,7.16,CHEMBL29197,P00533,chemicalProbes,false,false
CHEMBL295301,68838,CHEMBL750068,1,LITERATURE,Bioorg Med Chem Lett,,10.1016/S0960-894X(00)80360-1,10982,P29371,Neurokinin 3 receptor,CHEMBL4429,Homo sapiens,39.0,nM,=,7.41,CHEMBL295301,P29371,chemicalProbes,false,false
CHEMBL296468,71663,CHEMBL1908458,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,104272,Q14004,Cyclin-dependent kinase 13,CHEMBL1795192,Homo sapiens,23.0,nM,=,7.64,CHEMBL296468,Q14004,chembl,false,true
CHEMBL296468,71663,CHEMBL654685,1,LITERATURE,J Med Chem,1.5027863E7,10.1021/jm0305568,104709,Q8WWL7,Cyclin-dependent kinase 1/cyclin B,CHEMBL2094127,Homo sapiens,480.0,nM,=,6.32,CHEMBL296468,Q8WWL7,impc,false,false
CHEMBL297453,67987,CHEMBL4482624,38,PATENT,,,,105690,P43351,DNA repair protein RAD52 homolog,CHEMBL2362978,Homo sapiens,3700.0,nM,=,5.43,CHEMBL297453,P43351,ot_genetics_portal,false,false
CHEMBL297453,67987,CHEMBL4030377,1,LITERATURE,J Med Chem,2.8587455E7,10.1021/acs.jmedchem.7b00428,12704,P02766,Transthyretin,CHEMBL3194,Homo sapiens,400.0,nM,=,6.4,CHEMBL297453,P02766,"impc,chembl",false,true
CHEMBL297453,67987,CHEMBL5113856,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,109643,Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist,CHEMBL3430886,Homo sapiens,920.0,nM,=,6.04,CHEMBL297453,Q07820,"impc,chembl",false,true
CHEMBL297453,67987,CHEMBL5113825,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,120783,Q92934,BCL2/BAD,CHEMBL5169266,Homo sapiens,490.0,nM,=,6.31,CHEMBL297453,Q92934,impc,false,false
CHEMBL297453,67987,CHEMBL5113855,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,120785,Q16548,BCL2A1/BID,CHEMBL5169268,Homo sapiens,1790.0,nM,=,5.75,CHEMBL297453,Q16548,chembl,false,true
CHEMBL297453,67987,CHEMBL5113853,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,120788,Q92843,BCL2L2/BID,CHEMBL5169271,Homo sapiens,2330.0,nM,=,5.63,CHEMBL297453,Q92843,"impc,chembl",false,true
CHEMBL3,115,CHEMBL2210093,1,LITERATURE,ACS Med Chem Lett,2.3641311E7,10.1021/ml3002715,104891,P30926,Neuronal acetylcholine receptor; alpha2/beta4,CHEMBL2109230,Homo sapiens,70.0,nM,=,7.16,CHEMBL3,P30926,"ot_genetics_portal,chembl",false,true
CHEMBL3,115,CHEMBL2210094,1,LITERATURE,ACS Med Chem Lett,2.3641311E7,10.1021/ml3002715,104897,P17787,Neuronal acetylcholine receptor; alpha2/beta2,CHEMBL2109236,Homo sapiens,5.5,nM,=,8.26,CHEMBL3,P17787,"impc,chembl",false,true
CHEMBL3,115,CHEMBL745043,1,LITERATURE,J Med Chem,8765504.0,10.1021/jm960328w,107885,P30926,Nicotinic acetylcholine receptor alpha2/beta4,CHEMBL3038459,Homo sapiens,10000.0,nM,=,5.0,CHEMBL3,P30926,"ot_genetics_portal,chembl",false,true
CHEMBL3,115,CHEMBL752378,1,LITERATURE,Bioorg Med Chem Lett,1.12121E7,10.1016/s0960-894x(00)00670-3,11184,P32297,Neuronal acetylcholine receptor subunit alpha-3,CHEMBL3068,Homo sapiens,220.0,nM,=,6.66,CHEMBL3,P32297,"ot_genetics_portal,chembl",false,true
CHEMBL30008,38764,CHEMBL1909090,15,DRUGMATRIX,,,,218,P18825,Alpha-2c adrenergic receptor,CHEMBL1916,Homo sapiens,222.0,nM,=,6.65,CHEMBL30008,P18825,chembl,false,true
CHEMBL300138,83217,CHEMBL1908448,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,104314,O60331,Phosphatidylinositol-4-phosphate 5-kinase type-1 gamma,CHEMBL1908383,Homo sapiens,6600.0,nM,=,5.18,CHEMBL300138,O60331,impc,false,false
CHEMBL300138,83217,CHEMBL1908575,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10839,P11309,Serine/threonine-protein kinase PIM1,CHEMBL2147,Homo sapiens,200.0,nM,=,6.7,CHEMBL300138,P11309,"impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL300138,83217,CHEMBL1908822,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30036,Q9HAZ1,Dual specificity protein kinase CLK4,CHEMBL4203,Homo sapiens,1600.0,nM,=,5.8,CHEMBL300138,Q9HAZ1,ot_genetics_portal,false,false
CHEMBL301265,88815,CHEMBL4406615,1,LITERATURE,J Med Chem,3.2342685E7,10.1021/acs.jmedchem.0c00424,216,P18089,Alpha-2b adrenergic receptor,CHEMBL1942,Homo sapiens,67.7,nM,=,7.17,CHEMBL301265,P18089,chembl,false,true
CHEMBL301829,76687,CHEMBL709172,1,LITERATURE,Bioorg Med Chem Lett,9873433.0,10.1016/s0960-894x(98)00275-3,104745,Q15722,Leukotriene B4 receptor,CHEMBL2095160,Homo sapiens,6.8,nM,=,8.17,CHEMBL301829,Q15722,"impc,chembl",false,true
CHEMBL304087,105181,CHEMBL699162,1,LITERATURE,J Med Chem,1.1462969E7,10.1021/jm0000214,105058,P20839,Inosine-5'-monophosphate dehydrogenase (IMPDH),CHEMBL2111369,Homo sapiens,7.0,nM,=,8.15,CHEMBL304087,P20839,chembl,false,true
CHEMBL307429,123534,CHEMBL1040324,1,LITERATURE,Bioorg Med Chem Lett,1.9853441E7,10.1016/j.bmcl.2009.10.022,10977,P10253,Lysosomal alpha-glucosidase,CHEMBL2608,Homo sapiens,1500.0,nM,=,5.82,CHEMBL307429,P10253,"uniprot_literature,impc,eva,gene2phenotype,chembl,uniprot_variants",false,true
CHEMBL3084748,1594639,CHEMBL4615173,1,LITERATURE,J Med Chem,3.2374602E7,10.1021/acs.jmedchem.9b02100,214,P08173,Muscarinic acetylcholine receptor M4,CHEMBL1821,Homo sapiens,1.445,nM,=,8.84,CHEMBL3084748,P08173,"impc,ot_genetics_portal,chembl",false,true
CHEMBL3086284,1603750,CHEMBL3376869,1,LITERATURE,J Med Chem,2.4918545E7,10.1021/jm5005489,100862,Q969F8,Metastin receptor,CHEMBL5413,Homo sapiens,0.11,nM,=,9.96,CHEMBL3086284,Q969F8,chemicalProbes,true,false
CHEMBL3093829,1608214,CHEMBL3096514,1,LITERATURE,J Med Chem,2.4224654E7,10.1021/jm401528k,11534,P25774,Cathepsin S,CHEMBL2954,Homo sapiens,1.0,nM,=,9.0,CHEMBL3093829,P25774,chemicalProbes,false,false
CHEMBL3099773,1610555,CHEMBL3101941,1,LITERATURE,Bioorg Med Chem Lett,2.4332089E7,10.1016/j.bmcl.2013.11.026,12910,P30989,Neurotensin receptor 1,CHEMBL4123,Homo sapiens,10000.0,nM,=,5.0,CHEMBL3099773,P30989,chemicalProbes,false,false
CHEMBL3104250,1612330,CHEMBL3108244,1,LITERATURE,J Med Chem,2.4237195E7,10.1021/jm400870h,102439,O60341,Lysine-specific histone demethylase 1,CHEMBL6136,Homo sapiens,13.5,nM,=,7.87,CHEMBL3104250,O60341,chemicalProbes,false,false
CHEMBL3137320,1626751,CHEMBL5152046,1,LITERATURE,J Med Chem,3.4570508E7,10.1021/acs.jmedchem.1c01012,107973,Q8N3A8,Poly [ADP-ribose] polymerase 8,CHEMBL3091262,Homo sapiens,1100.0,nM,=,5.96,CHEMBL3137320,Q8N3A8,ot_genetics_portal,false,false
CHEMBL3137336,1626767,CHEMBL4407463,1,LITERATURE,J Med Chem,3.1298542E7,10.1021/acs.jmedchem.9b00891,12718,O00141,Serine/threonine-protein kinase Sgk1,CHEMBL2343,Homo sapiens,211.0,nM,=,6.68,CHEMBL3137336,O00141,"impc,intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL3137336,1626767,CHEMBL4407365,1,LITERATURE,J Med Chem,3.1298542E7,10.1021/acs.jmedchem.9b00891,10696,Q9Y243,Serine/threonine-protein kinase AKT3,CHEMBL4816,Homo sapiens,1.3,nM,=,8.89,CHEMBL3137336,Q9Y243,"eva,intogen,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL3144285,1633576,CHEMBL828435,1,LITERATURE,J Med Chem,1.5828816E7,10.1021/jm040794i,117,P30874,Somatostatin receptor 2,CHEMBL1804,Homo sapiens,0.78,nM,=,9.11,CHEMBL3144285,P30874,chemicalProbes,false,false
CHEMBL3182437,1671728,CHEMBL3412286,1,LITERATURE,J Med Chem,2.5364867E7,10.1021/jm501061a,109642,O94782,Ubiquitin carboxyl-terminal hydrolase 1/WD repeat-containing protein 48,CHEMBL3430885,Homo sapiens,76.0,nM,=,7.12,CHEMBL3182437,O94782,chemicalProbes,true,false
CHEMBL3183075,1672366,CHEMBL1909212,15,DRUGMATRIX,,,,93,P22303,Acetylcholinesterase,CHEMBL220,Homo sapiens,5614.6,nM,=,5.25,CHEMBL3183075,P22303,chembl,false,true
CHEMBL3237547,1736091,CHEMBL3241962,1,LITERATURE,J Med Chem,2.4520856E7,10.1021/jm401856k,12945,P32320,Cytidine deaminase,CHEMBL4502,Homo sapiens,400.0,nM,=,6.4,CHEMBL3237547,P32320,chembl,false,true
CHEMBL325041,187372,CHEMBL3266057,1,LITERATURE,Bioorg Med Chem,2.4767818E7,10.1016/j.bmc.2014.04.011,106197,P28070,26S proteasome,CHEMBL2364701,Homo sapiens,7.14,nM,=,8.15,CHEMBL325041,P28070,"uniprot_literature,eva,chembl",false,true
CHEMBL325041,187372,CHEMBL4413413,1,LITERATURE,Eur J Med Chem,3.0611983E7,10.1016/j.ejmech.2018.12.072,100613,P49721,Proteasome Macropain subunit,CHEMBL3492,Homo sapiens,2119.0,nM,=,5.67,CHEMBL325041,P49721,"ot_genetics_portal,chembl",false,true
CHEMBL325041,187372,CHEMBL662080,1,LITERATURE,Bioorg Med Chem Lett,9871680.0,10.1016/s0960-894x(98)00029-8,10909,P17538,Beta-chymotrypsin,CHEMBL4796,Homo sapiens,320.0,nM,=,6.5,CHEMBL325041,P17538,"impc,ot_genetics_portal",false,false
CHEMBL3301610,1763572,CHEMBL4613408,1,LITERATURE,Eur J Med Chem,3.0639897E7,10.1016/j.ejmech.2019.01.003,10480,Q00534,Cyclin-dependent kinase 6,CHEMBL2508,Homo sapiens,5.0,nM,=,8.3,CHEMBL3301610,Q00534,"impc,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL3301610,1763572,CHEMBL3607001,1,LITERATURE,Bioorg Med Chem Lett,2.6115571E7,10.1016/j.bmcl.2015.05.100,117097,Q00534,Cyclin-dependent kinase 4/6,CHEMBL3885553,Homo sapiens,120.0,nM,=,6.92,CHEMBL3301610,Q00534,"impc,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL3301610,1763572,CHEMBL4197032,1,LITERATURE,Eur J Med Chem,2.9459274E7,10.1016/j.ejmech.2018.02.022,117098,P24864,Cyclin-dependent kinase 4/G1/S-specific cyclin-E1,CHEMBL3885554,Homo sapiens,2.0,nM,=,8.7,CHEMBL3301610,P24864,"impc,intogen,ot_genetics_portal,cancer_gene_census",false,false
CHEMBL3301622,1763584,CHEMBL4815229,1,LITERATURE,Eur J Med Chem,3.3516985E7,10.1016/j.ejmech.2021.113215,104299,P24941,Cyclin-dependent kinase 2/cyclin E1,CHEMBL1907605,Homo sapiens,1485.0,nM,=,5.83,CHEMBL3301622,P24941,"impc,chembl",false,true
CHEMBL3309997,1779092,CHEMBL3381049,1,LITERATURE,Bioorg Med Chem,2.4980703E7,10.1016/j.bmc.2014.05.056,11748,P08238,Heat shock protein HSP 90-beta,CHEMBL4303,Homo sapiens,1.0,nM,=,9.0,CHEMBL3309997,P08238,chemicalProbes,false,false
CHEMBL3318586,1783233,CHEMBL3370229,1,LITERATURE,Bioorg Med Chem Lett,2.5037917E7,10.1016/j.bmcl.2014.06.049,109456,Q99884,Sodium-dependent proline transporter,CHEMBL3317335,Homo sapiens,18.0,nM,=,7.75,CHEMBL3318586,Q99884,chemicalProbes,true,false
